fps,policy_entropy,value_loss,atten_encoder_loss,reconstruct_loss,nupdates,total_timesteps,policy_loss,contrastive_loss,atten_decoder_loss,explained_variance,ep_len_mean,ep_reward_mean,fps_eval,total_timesteps_eval,explained_variance_eval,ep_reward_mean_eval,ep_len_mean_eval
283,1.1159080266952515,0.014702806249260902,0.0019661157857626677,0.017036981880664825,1000,14050000,0.023938540369272232,1.8225131034851074,0.08131871372461319,0.928698256611824,909.72,31.68,,,,,
,,,,,,,,,,,,,331,14070080,0.023793458938598633,9.86,444.4
233,1.0433547496795654,0.10082290321588516,0.0019166836282238364,0.017060868442058563,1,14080080,-0.047973304986953735,1.6102182865142822,0.06639410555362701,0.5264513194561005,917.19,32.04,,,,,
267,1.1181414127349854,0.0800810158252716,0.002119515324011445,0.01707184687256813,500,14120000,-0.026630038395524025,1.8731493949890137,0.06762387603521347,0.7398998737335205,930.49,32.98,,,,,
268,1.1546255350112915,0.06512276828289032,0.0018684616079553962,0.01704034022986889,1000,14160000,0.07650144398212433,1.6662896871566772,0.07045835256576538,0.7694894671440125,925.95,33.53,,,,,
,,,,,,,,,,,,,507,14180080,-0.006549954414367676,9.66,430.6
265,1.0906925201416016,0.020455416291952133,0.0020705219358205795,0.017046120017766953,1,14190080,0.0188874714076519,2.0191869735717773,0.05726532265543938,0.8608703166246414,930.11,34.15,,,,,
261,1.2498197555541992,0.01579788140952587,0.0019284989684820175,0.017067931592464447,500,14230000,0.024631734937429428,1.7102038860321045,0.09675824642181396,0.9287551715970039,961.17,37.3,,,,,
270,1.0612167119979858,0.012440649792551994,0.00224405899643898,0.016993718221783638,1000,14270000,0.0018649250268936157,1.6427183151245117,0.08078537881374359,0.9284730106592178,974.9,36.84,,,,,
,,,,,,,,,,,,,550,14290080,-0.19184339046478271,9.73,435.47
312,1.1735070943832397,0.038794197142124176,0.00238542421720922,0.01698354072868824,1,14300080,-0.010912873782217503,1.973970651626587,0.0791347324848175,0.8412357270717621,976.04,36.97,,,,,
280,1.0614067316055298,0.011498690582811832,0.0019258921965956688,0.01704590395092964,500,14340000,0.03999827802181244,1.8359663486480713,0.09411396086215973,0.8833274617791176,959.55,35.67,,,,,
278,1.0675151348114014,0.03416571766138077,0.0029583624564111233,0.0169823095202446,1000,14380000,0.0007029101252555847,1.7628180980682373,0.06081491708755493,0.8579561859369278,962.94,35.79,,,,,
,,,,,,,,,,,,,405,14400080,0.12039583921432495,9.93,433.75
200,1.0705125331878662,0.015908682718873024,0.002359872218221426,0.016974274069070816,1,14410080,-0.004821303300559521,1.9328402280807495,0.09008330851793289,0.830522283911705,955.82,35.26,,,,,
260,1.1921428442001343,0.00854964554309845,0.0021850622724741697,0.01705051399767399,500,14450000,0.010015768930315971,1.9139525890350342,0.051415394991636276,0.9415121711790562,952.28,35.02,,,,,
261,1.257902979850769,0.02794572338461876,0.0024909789208322763,0.01689668744802475,1000,14490000,0.03794608637690544,2.046694278717041,0.060742657631635666,0.8971950262784958,981.43,37.82,,,,,
,,,,,,,,,,,,,669,14510080,0.08392167091369629,7.46,366.78
266,0.9895261526107788,0.025684326887130737,0.0019812253303825855,0.016994833946228027,1,14520080,0.028318842872977257,2.1985244750976562,0.053657166659832,0.7219983041286469,966.03,37.34,,,,,
277,1.1140565872192383,0.01717728190124035,0.0020116043742746115,0.016984593123197556,500,14560000,-0.008262427523732185,1.853412389755249,0.062202416360378265,0.48225152492523193,969.43,37.21,,,,,
281,0.9940043687820435,0.09959502518177032,0.0021913007367402315,0.017049867659807205,1000,14600000,-0.010443727485835552,1.8987526893615723,0.08356016129255295,0.6814013421535492,965.96,37.06,,,,,
,,,,,,,,,,,,,442,14620080,-0.12613248825073242,7.21,365.69
301,1.119362235069275,0.1669292002916336,0.0023380075581371784,0.017003774642944336,1,14630080,-0.16814814507961273,1.8565094470977783,0.06541387736797333,0.6152593493461609,947.81,36.84,,,,,
266,1.0508027076721191,0.012300054542720318,0.0018841043347492814,0.016973022371530533,500,14670000,-0.00962097942829132,1.8778326511383057,0.07374328374862671,0.8529859483242035,969.45,38.06,,,,,
263,1.2145885229110718,0.0382046140730381,0.0024186556693166494,0.016995536163449287,1000,14710000,0.05659809708595276,1.8088562488555908,0.07037200033664703,0.7865870594978333,969.9,38.13,,,,,
,,,,,,,,,,,,,322,14730080,-0.023575544357299805,7.31,366.47
312,0.9976722002029419,0.17885610461235046,0.0022334177047014236,0.016784273087978363,1,14740080,-0.024040620774030685,1.678471326828003,0.08543576300144196,0.5064466297626495,999.16,39.54,,,,,
264,1.0435168743133545,0.14567343890666962,0.0022474101278930902,0.01700022630393505,500,14780000,-0.010260721668601036,1.6704394817352295,0.07171158492565155,0.6707026958465576,1001.41,40.21,,,,,
271,1.1193878650665283,0.0384313240647316,0.002125150291249156,0.016934415325522423,1000,14820000,-0.003434958402067423,1.8169453144073486,0.07918898016214371,0.7212429642677307,1039.73,41.69,,,,,
,,,,,,,,,,,,,440,14840080,0.07751590013504028,7.75,375.62
291,1.1929419040679932,0.1255229413509369,0.0022232758346945047,0.01703435182571411,1,14850080,-0.07744534313678741,1.8786389827728271,0.07192877680063248,0.3668270707130432,1034.89,41.24,,,,,
287,1.0526025295257568,0.2214527428150177,0.002122116507962346,0.016965819522738457,500,14890000,-0.06070711091160774,1.870722770690918,0.07587280124425888,0.35492759943008423,1053.46,41.39,,,,,
275,1.1936759948730469,0.007339765317738056,0.0019001119071617723,0.016837196424603462,1000,14930000,-0.016650110483169556,1.5498273372650146,0.07700182497501373,0.9765433073043823,1052.05,41.29,,,,,
,,,,,,,,,,,,,425,14950080,0.03604322671890259,9.93,430.98
260,1.0630606412887573,0.01816500537097454,0.002070703310891986,0.01693137176334858,1,14960080,0.0002434052585158497,1.9002292156219482,0.06765155494213104,0.9472109563648701,1065.46,41.95,,,,,
261,1.1317520141601562,0.05687971040606499,0.001969058532267809,0.0168595127761364,500,15000000,0.028984859585762024,1.6522226333618164,0.06067124754190445,0.43818265199661255,1038.72,41.54,,,,,
260,1.083717703819275,0.025072265416383743,0.0021923454478383064,0.016767337918281555,1000,15040000,0.02263469621539116,1.6374821662902832,0.09910307824611664,0.7457345128059387,1001.55,39.38,,,,,
,,,,,,,,,,,,,303,15060080,0.04686439037322998,11.37,470.67
297,1.1776227951049805,0.09159775078296661,0.0020333726424723864,0.01694451831281185,1,15070080,-0.04600166901946068,2.0555243492126465,0.09035636484622955,0.8293803930282593,994.82,39.53,,,,,
275,1.1212908029556274,0.009272299706935883,0.002037252299487591,0.01695038005709648,500,15110000,0.012991862371563911,2.079406261444092,0.07777170836925507,0.9097157493233681,969.77,37.01,,,,,
278,0.9500565528869629,0.1032378301024437,0.0021413506474345922,0.017039524391293526,1000,15150000,-0.046675097197294235,1.7498981952667236,0.08840791136026382,0.7088796198368073,981.15,38.28,,,,,
,,,,,,,,,,,,,459,15170080,0.16470754146575928,12.03,481.3
282,1.1469939947128296,0.03376253694295883,0.0021113341208547354,0.017005417495965958,1,15180080,-0.026536280289292336,1.8043283224105835,0.06659300625324249,0.908125177025795,996.67,38.87,,,,,
267,1.1412185430526733,0.15287746489048004,0.001997495535761118,0.016835175454616547,500,15220000,-0.03648208826780319,1.7277452945709229,0.07434850931167603,0.7016027867794037,1011.44,40.7,,,,,
266,1.198725700378418,0.016281727701425552,0.0021638681646436453,0.016906730830669403,1000,15260000,-0.03085917793214321,1.9555370807647705,0.06644648313522339,0.926327534019947,1034.08,42.19,,,,,
,,,,,,,,,,,,,342,15280080,-0.404485821723938,11.99,479.5
251,1.1873515844345093,0.02736731246113777,0.0018844740698114038,0.016749592497944832,1,15290080,0.058683790266513824,1.6786203384399414,0.05781480669975281,0.7610998153686523,1044.55,43.23,,,,,
264,1.0970815420150757,0.015549421310424805,0.0021263575181365013,0.017009085044264793,500,15330000,-0.006723781116306782,1.5728459358215332,0.11200670152902603,0.8115487992763519,1072.27,46.47,,,,,
270,0.9897665977478027,0.17009563744068146,0.002216513967141509,0.016841843724250793,1000,15370000,-0.1256483793258667,1.7826306819915771,0.06309536844491959,0.5149711966514587,1069.42,47.31,,,,,
,,,,,,,,,,,,,441,15390080,-0.2515687942504883,12.47,492.34
272,1.0919824838638306,0.18723490834236145,0.0022676740773022175,0.016863444820046425,1,15400080,-0.0935397744178772,1.8779053688049316,0.07781413197517395,0.74376180768013,1070.24,47.45,,,,,
280,1.1161986589431763,0.007361849304288626,0.0020283691119402647,0.016907477751374245,500,15440000,0.044774286448955536,1.8008785247802734,0.0734262615442276,0.9517805092036724,1048.02,43.79,,,,,
273,1.1345198154449463,0.24227270483970642,0.002202240750193596,0.016951506957411766,1000,15480000,-0.1475227028131485,1.7223479747772217,0.06540738046169281,0.6068583130836487,1061.99,43.12,,,,,
,,,,,,,,,,,,,515,15500080,0.1459597945213318,12.33,489.81
228,0.9581891894340515,0.05861914902925491,0.002046889392659068,0.016905246302485466,1,15510080,0.01145973615348339,1.7797598838806152,0.0661507099866867,0.37370818853378296,1049.91,42.08,,,,,
262,1.1697661876678467,0.07263730466365814,0.001985219307243824,0.016817042604088783,500,15550000,-0.0038679451681673527,2.0130615234375,0.06946661323308945,0.7898155301809311,1049.8,42.69,,,,,
264,1.1086262464523315,0.11474734544754028,0.002124224789440632,0.016903940588235855,1000,15590000,0.045996759086847305,1.7219634056091309,0.0682913064956665,0.7338738143444061,1016.12,40.57,,,,,
,,,,,,,,,,,,,434,15610080,-0.6452540159225464,12.21,489.39
235,1.2351404428482056,0.014007868245244026,0.002041463740170002,0.01691548526287079,1,15620080,0.007370784878730774,1.864569902420044,0.06203391030430794,0.9120841771364212,1025.68,41.1,,,,,
269,0.9858535528182983,0.1410025805234909,0.00206465320661664,0.01685754768550396,500,15660000,-0.06420127302408218,1.8208634853363037,0.08561054617166519,0.5991971790790558,1068.22,42.98,,,,,
276,1.074341058731079,0.01700182631611824,0.0019900996703654528,0.01657923310995102,1000,15700000,0.018103674054145813,1.861208438873291,0.06491692364215851,0.9348280802369118,1069.35,43.99,,,,,
,,,,,,,,,,,,,476,15720080,-0.7222886085510254,12.9,508.72
217,1.0784639120101929,0.018027348443865776,0.0022444806527346373,0.016931483522057533,1,15730080,-0.04224715009331703,1.8636659383773804,0.09497386962175369,0.8148484081029892,1077.46,44.3,,,,,
264,1.1587460041046143,0.006594645790755749,0.0020979491528123617,0.01697995327413082,500,15770000,-0.0021546788047999144,1.7639127969741821,0.05444815754890442,0.9775320813059807,1064.64,43.1,,,,,
264,1.127981424331665,0.029189590364694595,0.002515984233468771,0.016908111050724983,1000,15810000,-0.0877436101436615,1.838481068611145,0.059421710669994354,0.9110631346702576,1076.04,44.71,,,,,
,,,,,,,,,,,,,463,15830080,-0.15359890460968018,11.8,481.31
312,1.0593746900558472,0.06517688930034637,0.0023911790922284126,0.01683666743338108,1,15840080,-0.0785321369767189,1.7276798486709595,0.06037966534495354,0.5098994672298431,1051.82,43.34,,,,,
267,0.9990730285644531,0.053446609526872635,0.0019149072468280792,0.016934501007199287,500,15880000,0.03723926097154617,1.789475679397583,0.06455974280834198,0.8609775602817535,1067.35,44.96,,,,,
278,1.1053602695465088,0.01613227091729641,0.00215602177195251,0.016967039555311203,1000,15920000,0.008505825884640217,1.4538860321044922,0.06660232692956924,0.8157041519880295,1106.62,47.25,,,,,
,,,,,,,,,,,,,480,15940080,-0.16708135604858398,11.55,472.84
293,0.9670027494430542,0.27380362153053284,0.0023984264116734266,0.017011305317282677,1,15950080,-0.16288837790489197,1.8244625329971313,0.09084765613079071,0.475521981716156,1109.77,46.31,,,,,
271,1.0630143880844116,0.03898858278989792,0.002259861445054412,0.016779016703367233,500,15990000,0.02936307154595852,1.7151844501495361,0.07217614352703094,0.9047758877277374,1101.03,45.7,,,,,
269,0.9732465744018555,0.09758757054805756,0.002451904583722353,0.016993097960948944,1000,16030000,-0.011515016667544842,1.5668597221374512,0.07444576919078827,0.607916533946991,1101.1,45.75,,,,,
,,,,,,,,,,,,,527,16050080,0.10554975271224976,12.12,484.96
281,1.1375672817230225,0.017949178814888,0.0020426560658961535,0.016788708046078682,1,16060080,0.04778531193733215,1.7386529445648193,0.06847941130399704,0.823140412569046,1088.5,44.25,,,,,
266,1.1444047689437866,0.2738759219646454,0.001976252533495426,0.016925452277064323,500,16100000,-0.17396773397922516,1.8807406425476074,0.06453610956668854,0.5357199609279633,1090.57,44.3,,,,,
269,1.0504286289215088,0.018022354692220688,0.0022787328343838453,0.01694262959063053,1000,16140000,0.007178847678005695,1.8627105951309204,0.048762425780296326,0.7800035625696182,1079.57,44.24,,,,,
,,,,,,,,,,,,,547,16160080,-0.10883796215057373,12.07,492.92
279,1.1615195274353027,0.12481863796710968,0.002123016631230712,0.01682967320084572,1,16170080,-0.13267990946769714,1.7823338508605957,0.0701591745018959,0.5646152198314667,1069.37,45.2,,,,,
266,1.0096718072891235,0.02487095072865486,0.0021960949525237083,0.016866015270352364,500,16210000,0.04415173456072807,1.7064275741577148,0.06174490600824356,0.7456212043762207,1071.23,46.67,,,,,
271,1.1496829986572266,0.018453817814588547,0.0023142469581216574,0.01689719781279564,1000,16250000,0.013086477294564247,1.847922444343567,0.10169917345046997,0.9399265758693218,1084.9,47.45,,,,,
,,,,,,,,,,,,,557,16270080,0.5372679531574249,12.34,497.84
275,1.0947105884552002,0.018851574510335922,0.0021927852649241686,0.01688367687165737,1,16280080,-0.036784447729587555,1.9544708728790283,0.06537525355815887,0.8485746383666992,1075.78,46.78,,,,,
264,1.1364835500717163,0.0702129527926445,0.002320550847798586,0.016843432560563087,500,16320000,0.011328408494591713,1.6629012823104858,0.10157614946365356,0.464058518409729,1099.79,48.18,,,,,
262,1.0442657470703125,0.0453680157661438,0.002100948942825198,0.0168625321239233,1000,16360000,0.07031329721212387,1.7084507942199707,0.06821734458208084,0.7632765918970108,1154.71,52.17,,,,,
,,,,,,,,,,,,,447,16380080,-0.17243170738220215,13.99,535.01
341,1.0795255899429321,0.1721338927745819,0.0021281938534229994,0.016748672351241112,1,16390080,-0.08201567828655243,1.8387887477874756,0.05479962378740311,0.4979349374771118,1172.8,53.81,,,,,
262,1.0309245586395264,0.027462512254714966,0.002063736319541931,0.016955196857452393,500,16430000,0.004889906384050846,1.8154418468475342,0.07791189104318619,0.832406684756279,1158.6,52.06,,,,,
276,1.1110610961914062,0.2580927312374115,0.0018986765062436461,0.01699281670153141,1000,16470000,-0.15386947989463806,1.7512670755386353,0.0848006159067154,0.42734968662261963,1132.54,49.51,,,,,
,,,,,,,,,,,,,405,16490080,-0.26534223556518555,15.47,570.14
224,1.0601081848144531,0.01125539280474186,0.0020268005318939686,0.01699911244213581,1,16500080,-0.011359886266291142,1.7785837650299072,0.08895610272884369,0.9193932190537453,1126.12,48.69,,,,,
266,1.055177092552185,0.017762960866093636,0.0023052250035107136,0.016809115186333656,500,16540000,-0.041538603603839874,1.7806861400604248,0.0955502986907959,0.8093011379241943,1122.59,50.68,,,,,
266,1.0677391290664673,0.18420006334781647,0.001991487108170986,0.016736116260290146,1000,16580000,-0.10131621360778809,1.6803867816925049,0.06803654134273529,0.1808909773826599,1148.97,53.09,,,,,
,,,,,,,,,,,,,453,16600080,-0.3096458911895752,17.09,607.39
286,1.068804383277893,0.14827774465084076,0.0020301241893321276,0.0167490653693676,1,16610080,-0.021099066361784935,1.8815028667449951,0.09144802391529083,0.7184731066226959,1126.13,52.0,,,,,
263,1.118682622909546,0.016902625560760498,0.002074063755571842,0.016789749264717102,500,16650000,-0.0046739340759813786,1.7842895984649658,0.06818802654743195,0.8189594745635986,1137.56,50.78,,,,,
270,1.0562986135482788,0.017629096284508705,0.002076198114082217,0.016885198652744293,1000,16690000,-0.006555234082043171,2.245694160461426,0.10337372869253159,0.7817496657371521,1082.52,47.89,,,,,
,,,,,,,,,,,,,535,16710080,0.15464383363723755,17.9,623.79
282,1.0561293363571167,0.017236504703760147,0.0024287269916385412,0.01673947088420391,1,16720080,-0.01029639970511198,1.8918709754943848,0.06457218527793884,0.929464153945446,1099.29,50.04,,,,,
266,1.0925061702728271,0.06347747147083282,0.0021879603154957294,0.016750536859035492,500,16760000,-0.033944517374038696,1.963891625404358,0.07340995967388153,0.8168671131134033,1115.63,50.68,,,,,
270,1.0677893161773682,0.19826649129390717,0.0021032006479799747,0.01680084690451622,1000,16800000,-0.13783499598503113,1.9380133152008057,0.0692412331700325,0.7509760409593582,1125.22,51.83,,,,,
,,,,,,,,,,,,,384,16820080,-0.010658025741577148,19.05,635.4
303,1.1481592655181885,0.018645422533154488,0.0019391324603930116,0.016966484487056732,1,16830080,-0.005365514196455479,1.7729744911193848,0.06501469016075134,0.9256231635808945,1163.78,53.0,,,,,
268,1.0684757232666016,0.15250009298324585,0.0020329419057816267,0.01690497063100338,500,16870000,-0.0493231900036335,1.9338504076004028,0.070410817861557,0.4320884346961975,1130.84,49.27,,,,,
263,1.1906168460845947,0.02171815000474453,0.005213453434407711,0.016924146562814713,1000,16910000,-0.02585548162460327,1.7830853462219238,0.4154345393180847,0.9002602249383926,761.68,30.63,,,,,
,,,,,,,,,,,,,477,16930080,-0.02925395965576172,20.72,666.12
252,1.1179578304290771,0.02919483184814453,0.0023917926009744406,0.0168292336165905,1,16940080,0.06556317210197449,1.7181222438812256,0.08545677363872528,0.6310382783412933,316.86,6.85,,,,,
264,1.0671491622924805,0.023826839402318,0.0020824861712753773,0.01682254485785961,500,16980000,0.04698970168828964,1.6719930171966553,0.07881732285022736,0.8073416948318481,576.17,20.41,,,,,
278,1.15419340133667,0.07548022270202637,0.002141449833288789,0.01675467938184738,1000,17020000,0.02886081300675869,1.6405956745147705,0.05905430391430855,0.15027236938476562,888.23,38.74,,,,,
,,,,,,,,,,,,,520,17040080,0.5661373734474182,21.73,688.4
274,1.081307291984558,0.018744608387351036,0.002281802473589778,0.016832631081342697,1,17050080,0.04597245901823044,1.726387619972229,0.08113382756710052,0.9555114172399044,1054.12,47.77,,,,,
265,1.2313313484191895,0.015742260962724686,0.0021059296559542418,0.0168689526617527,500,17090000,0.005294604692608118,1.7650506496429443,0.08029407262802124,0.8739856779575348,1137.58,54.8,,,,,
265,1.154186487197876,0.009540336206555367,0.0048851128667593,0.016997715458273888,1000,17130000,-0.029054755344986916,1.796224594116211,0.35159823298454285,0.8650593906641006,1078.06,51.73,,,,,
,,,,,,,,,,,,,440,17150080,-0.0033582448959350586,21.97,695.25
253,1.1467806100845337,0.01768125779926777,0.0021328330039978027,0.016861949115991592,1,17160080,0.03367803990840912,1.8100197315216064,0.06898890435695648,0.86130291223526,802.09,35.11,,,,,
274,1.0013785362243652,0.2584370970726013,0.002019312931224704,0.016967616975307465,500,17200000,-0.19754242897033691,1.7423927783966064,0.0798143669962883,0.6650545001029968,813.88,34.53,,,,,
275,1.195294976234436,0.022220373153686523,0.0023280319292098284,0.016828887164592743,1000,17240000,-0.012384813278913498,1.7888829708099365,0.07305823266506195,0.8763050958514214,915.22,39.45,,,,,
,,,,,,,,,,,,,426,17260080,0.16108304262161255,22.64,714.24
280,1.1982656717300415,0.03375766798853874,0.0024171979166567326,0.016831127926707268,1,17270080,0.01542450487613678,1.2355701923370361,0.07975878566503525,0.8873778283596039,1072.52,48.57,,,,,
272,1.182651162147522,0.02003113552927971,0.0021340197417885065,0.01695861481130123,500,17310000,0.012272140942513943,1.6331274509429932,0.0839298814535141,0.80992192029953,1130.29,54.84,,,,,
279,1.0352483987808228,0.17178398370742798,0.0024465995375066996,0.016826309263706207,1000,17350000,-0.06846456974744797,1.568510890007019,0.0887962132692337,0.7400793731212616,1150.29,55.64,,,,,
,,,,,,,,,,,,,450,17370080,0.08527201414108276,21.67,689.02
255,1.2076648473739624,0.021804459393024445,0.0018705939874053001,0.016747474670410156,1,17380080,-0.06587759405374527,1.4896702766418457,0.09011241793632507,0.7861810624599457,1152.06,55.21,,,,,
256,1.125359296798706,0.02057458832859993,0.0020076583605259657,0.0167465228587389,500,17420000,0.02337002381682396,1.5679001808166504,0.0681595504283905,0.9403107613325119,1143.9,51.41,,,,,
256,1.2208973169326782,0.014288552105426788,0.002027497859671712,0.016877302899956703,1000,17460000,0.02334335818886757,1.6725831031799316,0.06850619614124298,0.8678731024265289,1186.55,56.78,,,,,
,,,,,,,,,,,,,533,17480080,0.2003462314605713,21.11,683.05
266,1.1160227060317993,0.040031228214502335,0.0022717800457030535,0.01671275682747364,1,17490080,0.0837433785200119,1.947925090789795,0.1214260682463646,0.6963579952716827,1182.57,56.88,,,,,
287,1.0134356021881104,0.13648605346679688,0.002350213471800089,0.01671495847404003,500,17530000,0.02791956067085266,1.5992491245269775,0.07078760117292404,0.6455446183681488,1177.62,58.12,,,,,
289,1.1516335010528564,0.0287338737398386,0.002034346340224147,0.016934774816036224,1000,17570000,-0.01176432054489851,1.5632939338684082,0.08215457946062088,0.6612367331981659,1199.57,59.3,,,,,
,,,,,,,,,,,,,439,17590080,0.04191553592681885,21.88,688.26
259,1.1557235717773438,0.04878062754869461,0.0023983230348676443,0.016805728897452354,1,17600080,-0.03480693697929382,1.6681933403015137,0.1015939712524414,0.48741793632507324,1192.17,57.27,,,,,
263,1.0301028490066528,0.048898737877607346,0.002282836940139532,0.016790030524134636,500,17640000,0.05659947916865349,1.722034215927124,0.09730766713619232,0.8837936595082283,1216.78,58.56,,,,,
265,1.142298936843872,0.03618451952934265,0.002192935673519969,0.01672034151852131,1000,17680000,-0.025441789999604225,1.7692360877990723,0.08751380443572998,0.9171941578388214,1214.14,58.88,,,,,
,,,,,,,,,,,,,350,17700080,-0.14291596412658691,21.04,675.26
292,1.0747241973876953,0.013914803974330425,0.0020676839631050825,0.01674860157072544,1,17710080,0.00751273101195693,1.8303377628326416,0.07079778611660004,0.9219343215227127,1230.33,60.77,,,,,
277,1.1073375940322876,0.01772865280508995,0.0020379777997732162,0.016834015026688576,500,17750000,0.01585853472352028,1.788851022720337,0.10843907296657562,0.8467864394187927,1228.43,61.69,,,,,
271,1.081179141998291,0.20912571251392365,0.0021524284966289997,0.016816508024930954,1000,17790000,-0.17498591542243958,1.387329339981079,0.0771874412894249,0.5636449754238129,1179.66,58.75,,,,,
,,,,,,,,,,,,,451,17810080,-0.05625808238983154,21.69,686.62
276,1.1739470958709717,0.026380112394690514,0.002220744267106056,0.01678953878581524,1,17820080,0.007571747992187738,1.8843634128570557,0.10290729999542236,0.9340380355715752,1194.63,59.62,,,,,
269,1.1453979015350342,0.023509440943598747,0.0025410891976207495,0.016634425148367882,500,17860000,0.04914624243974686,1.8050622940063477,0.08255764096975327,0.9178505390882492,1190.77,59.45,,,,,
273,1.0897222757339478,0.029796743765473366,0.001981011824682355,0.016666267067193985,1000,17900000,-0.008066157810389996,2.029069185256958,0.08907201886177063,0.6489459574222565,1159.62,60.36,,,,,
,,,,,,,,,,,,,473,17920080,-0.29354381561279297,20.62,664.85
249,1.083107829093933,0.02491765096783638,0.0020111461635679007,0.016913065686821938,1,17930080,0.004653112031519413,1.7473132610321045,0.07740987837314606,0.7214317917823792,1175.4,62.76,,,,,
288,1.1691553592681885,0.16410169005393982,0.002114960690960288,0.016743043437600136,500,17970000,-0.1993708610534668,1.6873010396957397,0.050177715718746185,0.45694971084594727,1152.08,61.2,,,,,
288,1.1223433017730713,0.2121797800064087,0.0022580469958484173,0.016912207007408142,1000,18010000,-0.14006124436855316,2.027646064758301,0.08823101967573166,0.5810697078704834,1166.13,62.01,,,,,
,,,,,,,,,,,,,471,18030080,-0.07342803478240967,20.31,662.64
354,1.006825566291809,0.018307212740182877,0.00218591489829123,0.016662536188960075,1,18040080,-0.01758437044918537,1.624638557434082,0.05667886137962341,0.7900861650705338,1192.57,62.6,,,,,
295,1.1904197931289673,0.040099501609802246,0.00209539826028049,0.016608826816082,500,18080000,0.0034059889148920774,1.7054145336151123,0.143041729927063,0.8802491798996925,1213.12,64.08,,,,,
297,1.0870438814163208,0.011770805343985558,0.0022165444679558277,0.016820289194583893,1000,18120000,-0.027376001700758934,1.6501524448394775,0.07973390072584152,0.8715691566467285,1248.38,66.47,,,,,
,,,,,,,,,,,,,580,18140080,-0.03071010112762451,21.13,685.9
275,1.1951090097427368,0.02731580100953579,0.0019110182765871286,0.01662432588636875,1,18150080,0.024284739047288895,1.7974774837493896,0.07874874025583267,0.9136346951127052,1230.84,64.28,,,,,
291,1.096562385559082,0.023821869865059853,0.0019153628963977098,0.016918430104851723,500,18190000,-0.05874347686767578,1.8606420755386353,0.09745526313781738,0.8775550276041031,1198.63,62.42,,,,,
292,1.080890417098999,0.03845806047320366,0.002274160971865058,0.01685393787920475,1000,18230000,0.029188726097345352,1.891937017440796,0.06124462932348251,0.665039449930191,1183.47,59.1,,,,,
,,,,,,,,,,,,,504,18250080,0.5156973898410797,23.61,727.79
330,1.1672483682632446,0.24217495322227478,0.0020901064854115248,0.016816459596157074,1,18260080,-0.09386511147022247,1.7413681745529175,0.07465972006320953,0.5765014588832855,1177.56,58.82,,,,,
295,1.1190097332000732,0.09273867309093475,0.0024807972367852926,0.016820959746837616,500,18300000,-0.04101330414414406,1.6094328165054321,0.057495810091495514,0.7031397223472595,1208.57,63.98,,,,,
292,1.1381689310073853,0.012721588835120201,0.001974040875211358,0.016761301085352898,1000,18340000,-0.022258272394537926,1.6840949058532715,0.05228167772293091,0.9103103056550026,1230.59,66.13,,,,,
,,,,,,,,,,,,,524,18360080,-0.4629002809524536,23.22,736.19
322,1.1317100524902344,0.0693252831697464,0.002238983055576682,0.016593461856245995,1,18370080,-0.05887601524591446,1.5444958209991455,0.06557539850473404,0.8751131147146225,1251.41,67.29,,,,,
290,1.1007535457611084,0.024430830031633377,0.002134291920810938,0.016844909638166428,500,18410000,0.018715009093284607,1.8580719232559204,0.07315121591091156,0.8116753995418549,1241.99,65.71,,,,,
291,1.1089437007904053,0.021695245057344437,0.0020675789564847946,0.0168878473341465,1000,18450000,0.0034185736440122128,1.6264547109603882,0.09097018092870712,0.8182389587163925,169.58,1.99,,,,,
,,,,,,,,,,,,,527,18470080,-0.10073685646057129,23.37,737.21
332,1.1133618354797363,0.1124805361032486,0.0020761354826390743,0.016904907301068306,1,18480080,-0.08173446357250214,1.8272547721862793,0.10308756679296494,0.7799433767795563,300.57,8.77,,,,,
280,1.065675139427185,0.027660485357046127,0.0021609088871628046,0.016681749373674393,500,18520000,-0.01474730670452118,1.5738189220428467,0.09653488546609879,0.7241724729537964,622.86,26.48,,,,,
283,1.1570600271224976,0.010255148634314537,0.0022606959100812674,0.016748707741498947,1000,18560000,0.01781184785068035,1.7559809684753418,0.07046391814947128,0.9197475165128708,973.26,46.82,,,,,
,,,,,,,,,,,,,461,18580080,0.29600316286087036,24.81,751.08
357,1.1607261896133423,0.011788295581936836,0.0018354516942054033,0.016774149611592293,1,18590080,0.0019908130634576082,1.3751707077026367,0.10547757148742676,0.8835257887840271,1171.77,58.6,,,,,
289,1.1768938302993774,0.012060671113431454,0.0020596797112375498,0.016902809962630272,500,18630000,0.007777245249599218,1.931738257408142,0.0822167918086052,0.8232545852661133,1188.36,59.85,,,,,
295,1.154675841331482,0.03357437998056412,0.0023415570612996817,0.01691601797938347,1000,18670000,-0.022355135530233383,1.8140530586242676,0.07537394762039185,0.7529948353767395,1194.79,60.2,,,,,
,,,,,,,,,,,,,307,18690080,0.28757113218307495,25.98,759.74
355,1.1621719598770142,0.010945298708975315,0.0021159336902201176,0.016643671318888664,1,18700080,-0.002030422445386648,1.7017004489898682,0.11931834369897842,0.9630136452615261,1210.0,62.18,,,,,
281,1.1651941537857056,0.023902494460344315,0.0021917284466326237,0.01664208248257637,500,18740000,0.05683548003435135,1.7032357454299927,0.08407716453075409,0.7786176353693008,1217.77,63.94,,,,,
